timestamp,occupancy,previous_occupancy,event_type,room_id
2023-01-02T16:42:36.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T16:42:51.425Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T16:56:21.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T16:56:36.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-02T16:56:41.945Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-02T17:02:29.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T18:28:03.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T18:28:31.599Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T19:03:03.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-02T20:53:37.629Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T06:45:35.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T07:10:41.000Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T07:18:41.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T07:51:08.131Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T07:51:17.451Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T07:51:32.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T07:51:34.430Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T08:41:14.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T09:39:42.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T10:46:29.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T11:07:33.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T11:55:26.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T12:20:28.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T13:10:50.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T13:11:05.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T14:43:14.090Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T14:43:52.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T15:13:14.963Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T15:13:20.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T16:26:39.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T17:25:15.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T17:30:04.693Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T17:30:15.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-03T17:59:38.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T18:49:01.550Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T18:49:27.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T18:49:56.597Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T19:57:55.141Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T19:58:21.000Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T19:58:21.668Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T19:58:35.738Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-03T20:50:06.246Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T06:06:35.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T06:06:37.807Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T07:02:05.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T08:39:03.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T09:58:03.531Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T09:58:33.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T10:42:24.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T10:42:40.796Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T10:42:47.729Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T10:42:48.386Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T11:09:28.000Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T11:41:42.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T12:28:53.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T12:28:53.778Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T13:00:20.793Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T13:01:15.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T13:01:34.486Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T14:46:35.875Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T14:47:00.000Z,10,10,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T14:59:36.000Z,10,11,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T15:12:00.922Z,10,12,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T15:12:16.000Z,10,11,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T16:05:15.000Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T16:05:19.673Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T16:05:28.809Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T17:01:37.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T18:30:15.827Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T18:30:18.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T18:30:45.826Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T19:36:11.000Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T19:38:25.000Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-04T19:47:58.254Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T19:48:11.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T19:48:27.277Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-04T20:59:25.127Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T06:15:00.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T07:14:36.225Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T07:15:03.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T08:46:32.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T09:51:23.000Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T10:08:57.292Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T10:09:04.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T11:03:16.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T11:48:07.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T11:48:18.199Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T11:48:23.607Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T12:24:03.000Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T13:21:36.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T13:21:44.124Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T13:54:44.000Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T14:13:31.224Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T14:13:37.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T14:46:23.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T15:10:08.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T15:16:38.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T15:17:49.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T15:21:08.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T15:29:38.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-05T16:58:40.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T17:49:19.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T18:24:48.578Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T18:24:53.071Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T18:24:56.136Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T18:25:00.000Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T19:32:58.000Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T19:33:21.224Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T20:44:09.339Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T20:44:33.611Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-05T20:44:36.615Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T06:53:21.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T07:40:36.000Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T08:28:21.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T09:28:32.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T10:04:22.000Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T11:48:47.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T11:53:03.000Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T12:42:57.000Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T13:40:03.214Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T13:40:24.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T13:40:41.024Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T13:40:53.383Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T13:49:27.463Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T13:49:49.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T14:47:52.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T14:56:41.000Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T15:19:09.000Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T16:53:45.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T16:53:56.559Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T17:44:55.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T18:59:23.962Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T18:59:41.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T18:59:55.164Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T19:04:37.000Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T19:21:26.685Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T19:21:33.000Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T19:21:45.524Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T19:21:55.883Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-07T19:30:33.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-07T20:41:19.364Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T06:26:58.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T06:27:19.920Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T07:46:30.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T08:31:12.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T09:39:11.828Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T09:39:25.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T09:39:29.773Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T10:48:02.946Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T10:48:27.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T11:36:36.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T11:41:50.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T12:29:07.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:16:20.720Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:16:29.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:16:39.506Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:20:16.161Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:20:25.000Z,10,10,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:20:35.237Z,10,11,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T13:20:44.705Z,10,12,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T14:02:51.000Z,10,13,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T14:03:10.139Z,10,14,IN,c73318q0eov7mmw60yyy7u0l
2023-01-09T15:17:25.821Z,10,15,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T15:17:33.000Z,10,14,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T15:17:35.384Z,10,13,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T16:01:43.000Z,10,12,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T17:43:09.000Z,10,11,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T18:16:50.000Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T19:37:17.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-09T20:51:42.229Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T06:43:51.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T07:29:04.632Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T07:29:31.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T07:29:58.893Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T08:28:33.000Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T09:46:45.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T10:42:33.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T11:36:07.732Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T11:36:15.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T11:39:34.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T12:42:04.000Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T13:17:15.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T13:56:59.511Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T13:57:13.990Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T13:57:26.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T14:37:16.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T14:52:47.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T15:57:38.440Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T15:57:42.697Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T15:58:03.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T16:31:41.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T17:46:26.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T18:15:09.000Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T18:15:25.608Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T19:04:20.000Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T19:11:37.000Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-10T19:21:37.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-10T20:44:05.137Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T06:40:06.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T07:40:09.000Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T08:10:33.000Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T08:11:24.000Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T08:17:33.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T09:01:37.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T10:45:49.635Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T10:45:54.223Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T10:46:10.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T10:46:26.856Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T11:09:50.327Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T11:10:13.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T11:29:19.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T11:29:48.681Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T12:02:25.000Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T13:09:09.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T13:29:41.000Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T13:34:41.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T13:36:06.000Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T14:30:03.346Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T14:30:26.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T14:51:22.511Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T14:51:27.647Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T14:51:46.000Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T15:45:57.850Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T15:46:03.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T16:47:44.000Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T17:19:00.350Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T17:19:21.000Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T18:21:01.265Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T18:21:21.000Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T18:21:21.865Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T18:28:21.000Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-11T18:30:20.000Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T19:35:19.955Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T19:35:24.000Z,0,1,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T19:35:42.722Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-11T20:45:38.689Z,0,0,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T06:31:33.554Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T06:32:02.000Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T07:19:56.407Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T07:20:24.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T08:17:14.989Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T08:17:27.000Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T08:17:33.185Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T09:29:55.188Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T09:30:11.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T09:30:37.954Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T10:28:32.000Z,10,10,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T11:13:52.000Z,10,11,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T11:19:20.000Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T12:30:42.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T13:17:23.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T13:41:27.000Z,10,9,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T13:41:27.981Z,10,10,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T13:41:34.470Z,10,11,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T13:41:35.538Z,10,12,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:31:38.000Z,10,13,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:31:40.731Z,10,14,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:31:57.308Z,10,15,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:36:42.090Z,10,16,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:36:47.000Z,10,17,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:37:52.314Z,10,18,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:37:55.406Z,10,17,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:38:22.000Z,10,16,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:38:30.223Z,10,15,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T14:51:22.000Z,10,14,IN,c73318q0eov7mmw60yyy7u0l
2023-01-12T15:05:37.000Z,10,15,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T16:28:13.905Z,10,14,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T16:28:32.000Z,10,13,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T16:28:38.327Z,10,12,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T16:28:44.942Z,10,11,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T17:31:51.117Z,9,10,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T17:31:53.000Z,8,9,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T17:32:03.427Z,7,8,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T18:01:54.000Z,6,7,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T19:52:25.981Z,5,6,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T19:52:33.000Z,4,5,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T21:00:44.337Z,3,4,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T21:01:09.677Z,2,3,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-12T21:01:25.229Z,1,2,OUT,c73318q0eov7mmw60yyy7u0l
2023-01-13T06:12:31.000Z,1,0,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T06:12:58.905Z,2,1,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T07:23:09.707Z,3,2,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T07:23:24.000Z,4,3,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T07:23:30.257Z,5,4,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T07:23:38.829Z,6,5,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T08:06:39.000Z,7,6,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T09:34:09.000Z,8,7,IN,c73318q0eov7mmw60yyy7u0l
2023-01-13T10:58:29.000Z,9,8,IN,c73318q0eov7mmw60yyy7u0l
